index,filename,path,slope,observed_slope,residual_variance,n,sigma,version,trend_category,size_category,dot_size_px,out_of_bounds_retries,sign_mismatch_retries,range_reject_retries,x_values,y_values
253,stim_0253.png,stim_0253.png,-0.0349,-0.028418,0.015694,22,0.15,5,Trend_Down,Big,11,0,1,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.771992,0.485028,0.373799,0.467966,0.641472,0.347026,0.541343,0.442172,0.320685,0.445970,0.358974,0.570361,0.550898,0.731956,0.448739,0.487341,0.649612,0.644890,0.458447,0.471530,0.294507,0.495291"
254,stim_0254.png,stim_0254.png,-0.0349,-0.041326,0.015704,22,0.15,6,Trend_Down,Big,11,0,7,10,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.417219,0.793434,0.547757,0.538014,0.333268,0.506293,0.345905,0.482951,0.449884,0.695772,0.408466,0.684743,0.426463,0.390796,0.457993,0.630592,0.405074,0.508845,0.507747,0.539973,0.648210,0.280598"
255,stim_0255.png,stim_0255.png,-0.0349,-0.033569,0.029016,22,0.15,7,Trend_Down,Big,11,0,3,6,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.441983,0.832638,0.468423,0.755104,0.442017,0.740687,0.259906,0.255208,0.391260,0.215117,0.421134,0.540281,0.585750,0.675764,0.421396,0.526122,0.319070,0.422456,0.810509,0.479002,0.490314,0.505862"
256,stim_0256.png,stim_0256.png,0.0349,0.049748,0.014614,8,0.15,0,Trend_Up,Small,11,0,19,32,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.506966,0.355584,0.677933,0.471015,0.428777,0.374501,0.710191,0.475034"
257,stim_0257.png,stim_0257.png,0.0349,0.034429,0.010097,8,0.15,1,Trend_Up,Small,11,0,3,6,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.505089,0.438701,0.543341,0.518888,0.382247,0.670371,0.345858,0.595505"
258,stim_0258.png,stim_0258.png,0.0349,0.03897,0.011567,8,0.15,2,Trend_Up,Small,11,0,2,4,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.539834,0.252062,0.645636,0.530209,0.553038,0.517496,0.431854,0.529872"
259,stim_0259.png,stim_0259.png,0.0349,0.035303,0.020199,8,0.15,3,Trend_Up,Small,11,0,23,18,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.286677,0.632968,0.698740,0.535967,0.327266,0.482077,0.400117,0.636189"
260,stim_0260.png,stim_0260.png,0.0349,0.041701,0.02618,8,0.15,4,Trend_Up,Small,11,0,5,8,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.726119,0.477665,0.170251,0.423794,0.436728,0.692475,0.559408,0.513560"
261,stim_0261.png,stim_0261.png,0.0349,0.046387,0.028941,8,0.15,5,Trend_Up,Small,11,0,0,1,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.616400,0.380789,0.328355,0.813388,0.284621,0.385224,0.602507,0.588717"
262,stim_0262.png,stim_0262.png,0.0349,0.043294,0.022637,8,0.15,6,Trend_Up,Small,11,0,0,3,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.404999,0.407319,0.592015,0.552875,0.780808,0.230214,0.486901,0.544869"
263,stim_0263.png,stim_0263.png,0.0349,0.046892,0.033258,8,0.15,7,Trend_Up,Small,11,0,1,6,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.461192,0.588531,0.706107,0.138037,0.349111,0.701000,0.427098,0.628923"
264,stim_0264.png,stim_0264.png,0.0349,0.036486,0.015042,10,0.15,0,Trend_Up,Small,11,0,2,8,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.335248,0.553138,0.460351,0.763935,0.379857,0.456427,0.481982,0.664242,0.417713,0.487106"
265,stim_0265.png,stim_0265.png,0.0349,0.028015,0.026228,10,0.15,1,Trend_Up,Small,11,0,4,4,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.492460,0.410358,0.385891,0.415464,0.846021,0.375953,0.756798,0.506686,0.316485,0.493884"
266,stim_0266.png,stim_0266.png,0.0349,0.044211,0.028577,10,0.15,2,Trend_Up,Small,11,0,10,14,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.343964,0.632091,0.333082,0.431800,0.855400,0.519065,0.341021,0.661049,0.321531,0.560997"
267,stim_0267.png,stim_0267.png,0.0349,0.020683,0.010038,10,0.15,3,Trend_Up,Small,11,0,2,2,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.523458,0.529769,0.467163,0.455514,0.666942,0.262116,0.501781,0.454483,0.560419,0.578355"
268,stim_0268.png,stim_0268.png,0.0349,0.03405,0.02429,10,0.15,4,Trend_Up,Small,11,0,12,20,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.544604,0.771429,0.354424,0.344855,0.203940,0.484905,0.665374,0.551384,0.506711,0.572375"
269,stim_0269.png,stim_0269.png,0.0349,0.041518,0.015869,10,0.15,5,Trend_Up,Small,11,0,5,4,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.463560,0.620587,0.421318,0.650176,0.465304,0.267708,0.405118,0.533341,0.453009,0.719879"
270,stim_0270.png,stim_0270.png,0.0349,0.028104,0.020875,10,0.15,6,Trend_Up,Small,11,0,3,1,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.652989,0.433458,0.527491,0.332748,0.441546,0.426514,0.738166,0.242311,0.595985,0.608792"
271,stim_0271.png,stim_0271.png,0.0349,0.047746,0.029161,10,0.15,7,Trend_Up,Small,11,0,4,7,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.651871,0.236713,0.396069,0.591230,0.347151,0.707447,0.780129,0.323820,0.428352,0.537219"
272,stim_0272.png,stim_0272.png,0.0349,0.038201,0.020748,12,0.15,0,Trend_Up,Small,11,0,3,2,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.383113,0.257657,0.754808,0.704176,0.586169,0.324662,0.548394,0.438194,0.369022,0.570734,0.491459,0.571612"
273,stim_0273.png,stim_0273.png,0.0349,0.045341,0.034897,12,0.15,1,Trend_Up,Small,11,0,9,14,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.486725,0.310944,0.489178,0.757984,0.428157,0.668693,0.332350,0.370550,0.768521,0.152558,0.716774,0.517563"
274,stim_0274.png,stim_0274.png,0.0349,0.039015,0.014038,12,0.15,2,Trend_Up,Small,11,0,1,2,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.494680,0.513833,0.494219,0.498595,0.390846,0.352003,0.770430,0.547796,0.445438,0.307184,0.634312,0.550664"
275,stim_0275.png,stim_0275.png,0.0349,0.01876,0.0236,12,0.15,3,Trend_Up,Small,11,0,15,15,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.491406,0.386677,0.573845,0.756865,0.163498,0.708757,0.322269,0.577512,0.501502,0.485292,0.470855,0.561522"
276,stim_0276.png,stim_0276.png,0.0349,0.031499,0.019032,12,0.15,4,Trend_Up,Small,11,0,0,4,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.515193,0.728793,0.353734,0.372805,0.476661,0.385878,0.408627,0.667530,0.377524,0.765958,0.439770,0.507526"
277,stim_0277.png,stim_0277.png,0.0349,0.023377,0.020707,12,0.15,5,Trend_Up,Small,11,0,4,3,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.338632,0.443105,0.646577,0.481594,0.413674,0.795980,0.310986,0.738742,0.435085,0.477711,0.425978,0.491936"
278,stim_0278.png,stim_0278.png,0.0349,0.030687,0.014746,12,0.15,6,Trend_Up,Small,11,0,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.652480,0.304996,0.431981,0.584640,0.409014,0.608267,0.450879,0.603460,0.365348,0.591938,0.348020,0.648977"
279,stim_0279.png,stim_0279.png,0.0349,0.04356,0.015974,12,0.15,7,Trend_Up,Small,11,0,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.596099,0.365628,0.729180,0.452437,0.458298,0.480378,0.292757,0.395054,0.395950,0.541382,0.633274,0.659565"
280,stim_0280.png,stim_0280.png,0.0349,0.034515,0.021813,14,0.15,0,Trend_Up,Small,11,0,5,2,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.458977,0.321652,0.663612,0.319149,0.676609,0.769898,0.409610,0.466068,0.460866,0.338748,0.478193,0.616790,0.338427,0.681402"
281,stim_0281.png,stim_0281.png,0.0349,0.017629,0.011683,14,0.15,1,Trend_Up,Small,11,0,3,2,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.337142,0.545746,0.631991,0.557241,0.584529,0.376843,0.343644,0.535412,0.514684,0.450847,0.621376,0.636268,0.328434,0.535844"
282,stim_0282.png,stim_0282.png,0.0349,0.027315,0.017715,14,0.15,2,Trend_Up,Small,11,0,4,1,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.424985,0.598040,0.304094,0.314164,0.546558,0.835952,0.482504,0.491582,0.514061,0.678847,0.397026,0.478751,0.466077,0.467357"
283,stim_0283.png,stim_0283.png,0.0349,0.029859,0.024366,14,0.15,3,Trend_Up,Small,11,0,1,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.676315,0.415943,0.409361,0.663821,0.320116,0.596335,0.338653,0.686398,0.140321,0.528042,0.541685,0.472887,0.527596,0.682527"
284,stim_0284.png,stim_0284.png,0.0349,0.036848,0.017293,14,0.15,4,Trend_Up,Small,11,0,5,4,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.607811,0.656344,0.425055,0.300689,0.499639,0.556872,0.588574,0.295182,0.453961,0.304534,0.485021,0.459652,0.689859,0.676809"
285,stim_0285.png,stim_0285.png,0.0349,0.036705,0.014143,14,0.15,5,Trend_Up,Small,11,0,6,3,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.482626,0.650501,0.293290,0.315026,0.538136,0.513363,0.533256,0.712431,0.536746,0.363800,0.639368,0.415394,0.555743,0.450320"
286,stim_0286.png,stim_0286.png,0.0349,0.051712,0.012104,14,0.15,6,Trend_Up,Small,11,0,7,8,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.564218,0.565646,0.653107,0.234950,0.341515,0.376608,0.588511,0.559884,0.455137,0.448738,0.547905,0.575619,0.507793,0.580367"
287,stim_0287.png,stim_0287.png,0.0349,0.045406,0.029233,14,0.15,7,Trend_Up,Small,11,0,7,5,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.386641,0.525096,0.637882,0.424867,0.671033,0.531011,0.436111,0.573649,0.348962,0.217203,0.191603,0.798554,0.544958,0.712431"
288,stim_0288.png,stim_0288.png,0.0349,0.041209,0.023647,16,0.15,0,Trend_Up,Big,11,0,3,1,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.423297,0.853418,0.272789,0.535541,0.422615,0.373104,0.560052,0.352609,0.482270,0.593065,0.407011,0.356337,0.741494,0.692237,0.551100,0.383062"
289,stim_0289.png,stim_0289.png,0.0349,0.049475,0.031525,16,0.15,1,Trend_Up,Big,11,0,2,5,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.664177,0.408954,0.510709,0.102111,0.344164,0.773569,0.473635,0.626662,0.496230,0.706346,0.488817,0.621809,0.173124,0.423799,0.518517,0.667377"
290,stim_0290.png,stim_0290.png,0.0349,0.030071,0.022299,16,0.15,2,Trend_Up,Big,11,0,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.379224,0.445542,0.477230,0.686023,0.466517,0.598662,0.411116,0.285609,0.454864,0.569641,0.566932,0.630451,0.830621,0.409098,0.584535,0.203935"
291,stim_0291.png,stim_0291.png,0.0349,0.037882,0.018924,16,0.15,3,Trend_Up,Big,11,0,6,5,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.515393,0.382210,0.343207,0.558043,0.503663,0.647849,0.524610,0.712742,0.376515,0.556229,0.370965,0.610125,0.397996,0.206048,0.584698,0.709707"
292,stim_0292.png,stim_0292.png,0.0349,0.022992,0.018305,16,0.15,4,Trend_Up,Big,11,0,6,14,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.309801,0.460792,0.674867,0.672306,0.681768,0.400039,0.236061,0.594100,0.391304,0.459014,0.470734,0.601606,0.518815,0.496212,0.360447,0.672135"
293,stim_0293.png,stim_0293.png,0.0349,0.0368,0.016266,16,0.15,5,Trend_Up,Big,11,0,1,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.352674,0.371515,0.536832,0.678772,0.330004,0.701667,0.345865,0.513675,0.592787,0.547029,0.444842,0.740487,0.528688,0.524744,0.428153,0.362265"
294,stim_0294.png,stim_0294.png,0.0349,0.031084,0.013948,16,0.15,6,Trend_Up,Big,11,0,4,12,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.522708,0.290950,0.782024,0.317762,0.585192,0.379811,0.550829,0.542820,0.531333,0.459853,0.561867,0.382653,0.545821,0.408238,0.594476,0.543664"
295,stim_0295.png,stim_0295.png,0.0349,0.032908,0.021196,16,0.15,7,Trend_Up,Big,11,0,3,1,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.373694,0.427538,0.804920,0.416267,0.626386,0.194914,0.571078,0.353436,0.625547,0.566622,0.514698,0.591676,0.515695,0.285243,0.561090,0.571197"
296,stim_0296.png,stim_0296.png,0.0349,0.051278,0.02301,18,0.15,0,Trend_Up,Big,11,0,0,2,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.537469,0.478116,0.185421,0.299524,0.617851,0.707525,0.523930,0.488335,0.671360,0.538956,0.253004,0.671522,0.615619,0.397473,0.659279,0.345498,0.617286,0.391834"
297,stim_0297.png,stim_0297.png,0.0349,0.018931,0.022098,18,0.15,1,Trend_Up,Big,11,0,5,4,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.462143,0.564363,0.484302,0.439443,0.731806,0.493329,0.046208,0.569633,0.490446,0.664711,0.606607,0.568423,0.425738,0.552677,0.282506,0.421380,0.601279,0.595005"
298,stim_0298.png,stim_0298.png,0.0349,0.05146,0.019029,18,0.15,2,Trend_Up,Big,11,0,4,6,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.699993,0.471270,0.282591,0.353607,0.569644,0.578130,0.398450,0.469031,0.562261,0.509230,0.635524,0.365267,0.538118,0.283507,0.412136,0.838691,0.474757,0.557793"
299,stim_0299.png,stim_0299.png,0.0349,0.022036,0.014679,18,0.15,3,Trend_Up,Big,11,0,1,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.571184,0.603637,0.409411,0.247698,0.390007,0.492736,0.786114,0.516245,0.461200,0.546735,0.340405,0.701765,0.439758,0.421032,0.538469,0.479686,0.526264,0.527653"
300,stim_0300.png,stim_0300.png,0.0349,0.019933,0.016636,18,0.15,4,Trend_Up,Big,11,0,1,1,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.669257,0.395581,0.415350,0.561927,0.331723,0.352502,0.512241,0.630341,0.461736,0.651255,0.731820,0.493743,0.403850,0.399008,0.369137,0.373726,0.726509,0.520293"
301,stim_0301.png,stim_0301.png,0.0349,0.043432,0.0192,18,0.15,5,Trend_Up,Big,11,0,0,3,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.515596,0.276072,0.361030,0.740598,0.446355,0.596287,0.624366,0.492052,0.481901,0.236200,0.715613,0.392481,0.409527,0.708065,0.563719,0.418603,0.550321,0.471214"
302,stim_0302.png,stim_0302.png,0.0349,0.028298,0.01992,18,0.15,6,Trend_Up,Big,11,0,4,5,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.558574,0.395787,0.642990,0.440317,0.612669,0.573945,0.411026,0.320907,0.525876,0.360718,0.216774,0.592368,0.686521,0.708466,0.467184,0.342984,0.429238,0.713655"
303,stim_0303.png,stim_0303.png,0.0349,0.024389,0.019089,18,0.15,7,Trend_Up,Big,11,0,1,3,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.382317,0.359299,0.621127,0.655611,0.412001,0.674020,0.578796,0.495199,0.651693,0.271720,0.274013,0.368405,0.699477,0.408324,0.401973,0.635386,0.523408,0.587232"
304,stim_0304.png,stim_0304.png,0.0349,0.027431,0.025697,20,0.15,0,Trend_Up,Big,11,0,8,6,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.422437,0.650405,0.731792,0.164083,0.559728,0.315073,0.674944,0.352492,0.340383,0.450261,0.829340,0.477513,0.512070,0.493556,0.326178,0.608008,0.658229,0.472538,0.369900,0.591069"
305,stim_0305.png,stim_0305.png,0.0349,0.037143,0.022604,20,0.15,1,Trend_Up,Big,11,0,0,2,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.528352,0.398666,0.537576,0.595693,0.218549,0.702911,0.579960,0.133996,0.481968,0.546961,0.710521,0.570034,0.627476,0.199804,0.533711,0.575891,0.556610,0.548899,0.491902,0.460519"
306,stim_0306.png,stim_0306.png,0.0349,0.050373,0.013377,20,0.15,2,Trend_Up,Big,11,0,9,12,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.429126,0.566569,0.446869,0.456943,0.572343,0.548499,0.699595,0.456266,0.491007,0.346813,0.532900,0.418778,0.479657,0.356826,0.229429,0.486949,0.491439,0.687760,0.684527,0.617706"
307,stim_0307.png,stim_0307.png,0.0349,0.035776,0.020516,20,0.15,3,Trend_Up,Big,11,0,1,1,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.342222,0.540825,0.454395,0.519860,0.634329,0.549964,0.195146,0.717835,0.499286,0.667516,0.703809,0.355559,0.446648,0.266405,0.482348,0.311749,0.594714,0.476325,0.636432,0.604635"
308,stim_0308.png,stim_0308.png,0.0349,0.052349,0.016616,20,0.15,4,Trend_Up,Big,11,0,0,1,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.533620,0.333372,0.461191,0.377611,0.495553,0.403795,0.723658,0.600672,0.682776,0.410289,0.472828,0.619500,0.347046,0.352597,0.474485,0.687003,0.477308,0.385083,0.751921,0.409692"
309,stim_0309.png,stim_0309.png,0.0349,0.049878,0.02218,20,0.15,5,Trend_Up,Big,11,0,9,9,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.553007,0.579692,0.351233,0.631139,0.740324,0.489905,0.496694,-0.009705,0.453298,0.401593,0.494508,0.454782,0.523346,0.468102,0.496097,0.676793,0.470622,0.651638,0.473488,0.603441"
310,stim_0310.png,stim_0310.png,0.0349,0.018841,0.016372,20,0.15,6,Trend_Up,Big,11,0,1,6,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.401707,0.504860,0.603608,0.614948,0.491938,0.579349,0.375510,0.475474,0.437082,0.551781,0.612112,0.417192,0.502721,0.384586,0.237171,0.676825,0.241429,0.553032,0.720545,0.618130"
311,stim_0311.png,stim_0311.png,0.0349,0.029011,0.024796,20,0.15,7,Trend_Up,Big,11,0,4,5,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.425103,0.316339,0.778885,0.540851,0.440879,0.500183,0.231624,0.720907,0.435845,0.290308,0.363857,0.731624,0.497578,0.768267,0.679944,0.481306,0.410883,0.540215,0.485441,0.359963"
312,stim_0312.png,stim_0312.png,0.0349,0.020778,0.020769,22,0.15,0,Trend_Up,Big,11,0,6,8,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.519238,0.527837,0.329640,0.715891,0.487814,0.654490,0.363819,0.268269,0.545273,0.235496,0.447060,0.651707,0.584256,0.554033,0.526252,0.485648,0.482588,0.774893,0.661857,0.243759,0.413154,0.527026"
313,stim_0313.png,stim_0313.png,0.0349,0.029326,0.020772,22,0.15,1,Trend_Up,Big,11,0,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.264801,0.341872,0.553713,0.451744,0.277473,0.701793,0.602771,0.643489,0.585726,0.608828,0.650584,0.484776,0.492464,0.480592,0.441930,0.598571,0.652102,0.472028,0.398661,0.147891,0.690329,0.457864"
314,stim_0314.png,stim_0314.png,0.0349,0.046548,0.0136,22,0.15,2,Trend_Up,Big,11,0,7,8,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.381016,0.591094,0.389759,0.528672,0.541214,0.339986,0.296967,0.559853,0.555635,0.584168,0.645963,0.690419,0.405661,0.358408,0.561392,0.466535,0.653901,0.403580,0.558350,0.688437,0.433643,0.365347"
315,stim_0315.png,stim_0315.png,0.0349,0.026135,0.026955,22,0.15,3,Trend_Up,Big,11,0,1,2,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.436629,0.473747,0.621394,0.824551,0.339526,0.504476,0.620521,0.412358,0.247785,0.355071,0.572632,0.647756,0.463181,0.429493,0.416527,0.066038,0.628421,0.550203,0.499904,0.780962,0.601393,0.507431"
316,stim_0316.png,stim_0316.png,0.0349,0.021466,0.027407,22,0.15,4,Trend_Up,Big,11,0,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.782642,0.212752,0.588861,0.428237,0.663576,0.467814,0.114343,0.509232,0.517262,0.472627,0.603935,0.593120,0.619141,0.514548,0.412761,0.378255,0.526229,0.399636,0.353578,0.775481,0.738179,0.327790"
317,stim_0317.png,stim_0317.png,0.0349,0.026277,0.025839,22,0.15,5,Trend_Up,Big,11,0,0,1,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.567156,0.629151,0.070663,0.513406,0.593683,0.457880,0.542512,0.633901,0.545041,0.466884,0.530236,0.608068,0.513916,0.539311,0.452899,0.438674,0.378733,0.073269,0.422533,0.755508,0.574958,0.691617"
