StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q24,Q25,Q26,Q2,Q2_7_TEXT,Q3,Q4,Q4_1_TEXT,Q4_2_TEXT,Q5,Q6,Q7,Q8,Q8_5_TEXT,Q9,Q10,Q10_7_TEXT,Q11,Q12,Q13,C,Create New Field or Choose From Dropdown...,id
2026-03-21 15:46:12,2026-03-21 15:59:12,IP Address,72.33.2.83,100,780,True,2026-03-21 15:59:13,R_5jJCzdNp84w2OZj,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,"In college, prior to last semester",,,,Approximate Score,"2nd ",3.00,Female,,"20 years, 6 months",White,,"Spanish and English ","USA ","USA ",3,,88780
2026-03-21 16:15:27,2026-03-21 16:22:45,IP Address,72.33.2.66,100,438,True,2026-03-21 16:22:45,R_7dzE5FORoYhl0pJ,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Currently enrolled in a math course,ACT:,23,,Exact Score,1st,2.53,Female,,"19 years, 4 months",White,,English,United States of America,United States of America,1,Custom Value,96351
2026-03-21 17:00:42,2026-03-21 17:11:32,IP Address,72.33.2.232,100,649,True,2026-03-21 17:11:32,R_633hAZvlAmi2ytP,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Last semester,SAT:,,N/A,Exact Score,2nd,3.6,Prefer not to say,,"20 years, 3 months",Asian,,Chinese,China,China,2,,96620
2026-03-21 17:18:36,2026-03-21 17:35:25,IP Address,72.33.2.246,100,1009,True,2026-03-21 17:35:26,R_6qaf1A20YaVMYyi,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,In high school,ACT:,27,,Approximate Score,1st,3.4,Male,,"18 years, 8 months",White,,English,U.S.,U.S.,4,,96527
2026-03-21 18:06:25,2026-03-21 18:18:36,IP Address,35.151.111.21,100,730,True,2026-03-21 18:18:36,R_3I6sLhHMKimLJjs,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Currently enrolled in a math course,ACT:,23,,Approximate Score,3rd,3.67,Female,,"21 years, 1 month",White,,English,United States,United States,1,Custom Value,97453
2026-03-21 18:14:44,2026-03-21 18:23:23,IP Address,72.33.2.26,100,518,True,2026-03-21 18:23:24,R_3aXmCHJhicGsy8Z,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Neither,,,2 semesters of calculus,,In high school,SAT:,,1480,Exact Score,2,3.9,Female,,"19 years, 7 months",Asian,,Mandarin and English,United States,United States,3,,92296
2026-03-21 19:52:19,2026-03-21 19:59:36,IP Address,35.151.99.56,100,437,True,2026-03-21 19:59:36,R_5rCqc1zoDcmSe9Y,,,,,43.0334,-89.4512,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,"In college, prior to last semester",ACT:,31,,Exact Score,2nd,,Female,,,White,,English,U.S.,U.S,4,,97484
2026-03-21 18:30:40,2026-03-21 20:07:04,IP Address,65.26.237.14,100,5784,True,2026-03-21 20:07:04,R_6dfD1l9hjY2Sle5,,,,,42.6928,-88.0371,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Last semester,ACT:,23,,Approximate Score,2nd,3.7,Male,,20 3 months,Asian,,Punjabi,United states,United states,3,,96325
2026-03-22 10:46:13,2026-03-22 10:53:07,IP Address,72.33.2.208,100,414,True,2026-03-22 10:53:08,R_7Qoyf4cL5clxQSB,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Currently enrolled in a math course,ACT:,21,,Approximate Score,1st,3.3,Female,,"19 years, 5 months",White,,English,United States,United states,4,,96226
2026-03-22 10:47:58,2026-03-22 10:59:23,IP Address,35.148.93.32,100,684,True,2026-03-22 10:59:23,R_7yol07eyFN5OVEt,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,Last semester,ACT:,30,,Approximate Score,2nd,3.78,Non-binary,,21.3,Asian,,English,United States,Unite States,1,Custom Value,88754
2026-03-22 11:12:08,2026-03-22 11:31:14,IP Address,72.33.2.180,100,1146,True,2026-03-22 11:31:14,R_1J7QZDCRd9b8Y2l,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Other:,Audrey,Currently enrolled in a math course,ACT:,24,,Exact Score,1,3.88,Female,,18 years 6 months,White,,English,United States,United States,2,,96606
2026-03-22 11:29:17,2026-03-22 11:42:51,IP Address,72.33.2.65,100,814,True,2026-03-22 11:42:51,R_6HcQjkHRar7B3Jb,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Currently enrolled in a math course,ACT:,24,,Exact Score,1st,3.8,Female,,"19 years, 3 months",White,,English,USA,USA,4,,97387
2026-03-22 11:50:24,2026-03-22 12:11:38,IP Address,72.33.0.124,100,1273,True,2026-03-22 12:11:38,R_3dYIK5npErBhGmO,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Last semester,ACT:,27,,Exact Score,1st,4.0,Female,,"18 years, 11 months",White,,English,United States,United States,3,,96244
2026-03-21 22:34:11,2026-03-22 12:11:39,IP Address,72.33.2.95,100,49048,True,2026-03-22 12:11:40,R_7Hzjpbb7KmcNLKV,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,In high school,ACT:,30,,Approximate Score,1st,3.8,Female,,18,White,,english,America,America,1,Custom Value,96340
2026-03-22 13:01:10,2026-03-22 13:18:30,IP Address,24.152.159.34,100,1039,True,2026-03-22 13:18:30,R_6tnuysbuzF9kM88,,,,,44.0197,-88.5514,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,In high school,ACT:,31,,Exact Score,1st,3.33,Female,,18 years 4 months,White,,English,US,US,1,Custom Value,93902
2026-03-22 13:29:15,2026-03-22 13:45:24,IP Address,76.39.102.163,100,969,True,2026-03-22 13:45:25,R_3SRAesrWBEheBS9,,,,,42.7009,-88.5462,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Last semester,ACT:,29,,Exact Score,2nd,3.89,Female,,"20 years, 5 months",White,,"English, Czech",USA,USA,2,,95867
2026-03-22 13:48:06,2026-03-22 14:02:22,IP Address,72.33.0.46,100,855,True,2026-03-22 14:02:22,R_1j6fZTUZak25VGQ,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Currently enrolled in a math course,SAT:,,800,Approximate Score,1st,3.90,Male,,19 years and 1 month,Asian,,English,USA,USA,4,,96540
2026-03-22 13:57:53,2026-03-22 14:20:11,IP Address,72.33.2.138,100,1337,True,2026-03-22 14:20:11,R_5NgD3IWRMouvUAm,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Algebra,,Last semester,SAT:,,1100,Approximate Score,2nd,,Female,,20 years and 8 months,Hispanic or Latino,,spanish,United states,"United states ",2,,96704
2026-03-22 14:41:39,2026-03-22 14:54:56,IP Address,72.33.2.200,100,796,True,2026-03-22 14:54:56,R_1TJ7xnSQFVNxSiR,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,In high school,ACT:,32,,Exact Score,1st,3.7,Female,,"19 years, 2 months",White,,english,United States,United States,3,,96460
2026-03-22 15:05:18,2026-03-22 15:19:55,IP Address,72.33.2.172,100,877,True,2026-03-22 15:19:56,R_1Y3X7CFP6M5EXNY,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,In high school,ACT:,25,,Exact Score,1st,3.69,Female,,"18 years, 11 months ",White,,"English ",US,US,1,Custom Value,96370
2026-03-22 15:10:33,2026-03-22 15:31:35,IP Address,104.241.41.25,100,1261,True,2026-03-22 15:31:36,R_6qmD2ruMQJJiOQL,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,"In college, prior to last semester",ACT:,19,,Exact Score,2nd,3.659,Female,,"19 years, 8 months",White,,English,USA,USA,4,,97597
2026-03-22 15:12:54,2026-03-22 15:39:26,IP Address,72.33.2.204,100,1592,True,2026-03-22 15:39:26,R_1HbOIosa9Xaq1Lh,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Currently enrolled in a math course,,,,,,,,,,,,,,,2,,96336
2026-03-22 16:41:42,2026-03-22 17:01:51,IP Address,72.33.2.240,100,1209,True,2026-03-22 17:01:52,R_1n9JQ5LwSp0jd2X,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Last semester,ACT:,20,,Approximate Score,1st,3.9,Female,,19 years and 5 months,White,,english,US,US,2,,96675
2026-03-22 17:16:26,2026-03-22 17:31:23,IP Address,104.241.41.25,100,896,True,2026-03-22 17:31:23,R_1KTzzcVY6a17f0Z,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Last semester,,,,,2nd,4.0,Female,,"19 years, 10 months",White,,English,USA,USA,1,Custom Value,87835
2026-03-22 17:53:30,2026-03-22 18:11:10,IP Address,72.33.2.113,100,1060,True,2026-03-22 18:11:10,R_7Hj15IDaQxZhhjp,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Currently enrolled in a math course,SAT:,,1370,Approximate Score,1st,4.0,Male,,"19 years, 4 months","Asian,Hispanic or Latino,White",,"english ",United states,"United States ",3,,96777
2026-03-22 17:58:41,2026-03-22 18:15:26,IP Address,72.33.0.149,100,1005,True,2026-03-22 18:15:27,R_13KRhYZFbSzX8LT,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Last semester,ACT:,21,,Approximate Score,1st,3.3,Male,,"18 years, 10 months",White,,English,U.S.,U.S.,2,,94893
2026-03-22 18:35:00,2026-03-22 18:50:42,IP Address,147.219.79.202,100,941,True,2026-03-22 18:50:42,R_3ZwZhNPSDCl1nAR,,,,,43.0334,-89.4512,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",ACT:,25,,Approximate Score,3rd,3.6,Female,,"21 years, 4 months",White,,English and Spanish,USA,USA,4,,97566
2026-03-22 15:03:51,2026-03-22 19:59:07,IP Address,52.119.98.2,100,17716,True,2026-03-22 19:59:08,R_6Bc5PrkoUt2Kh57,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Currently enrolled in a math course,ACT:,19,,Exact Score,2nd,3.417,Female,,"20, 5 months",White,,English,United States,United States,1,Custom Value,97609
2026-03-22 19:47:57,2026-03-22 20:17:16,IP Address,72.33.2.86,100,1759,True,2026-03-22 20:17:17,R_50J0MeauWkToJTT,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,Currently enrolled in a math course,ACT:,30,,Exact Score,1st,3.5,Female,,"19 years, 2 months",White,,english,united states,united states,3,,96698
2026-03-22 20:13:10,2026-03-22 20:34:15,IP Address,72.33.2.94,100,1264,True,2026-03-22 20:34:15,R_1kpShBFNva4rNnL,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",ACT:,31,,Approximate Score,2nd,3.671,Female,,"19 years, 10 months",White,,English,U.S.,U.S.,1,Custom Value,87350
2026-03-23 07:55:43,2026-03-23 08:08:00,IP Address,72.33.2.90,100,736,True,2026-03-23 08:08:01,R_5hSuJBArBI0LfKN,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Currently enrolled in a math course,ACT:,29,,Exact Score,3rd,3.5,Female,,"20 years, 11 months","Asian,White",,english,the united states,the united states,3,,97608
2026-03-23 09:00:30,2026-03-23 09:13:17,IP Address,72.33.2.145,100,767,True,2026-03-23 09:13:18,R_5rjeg3NfuYz4XeK,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,Last semester,SAT:,,680,Approximate Score,2nd,3.5,Female,,"20 years, 9 months",White,,english,us,us,2,,94737
2026-03-23 09:16:42,2026-03-23 09:30:15,IP Address,72.33.0.220,100,813,True,2026-03-23 09:30:16,R_1XB0vsmKC5wZ6PD,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,"In college, prior to last semester",ACT:,32,,Approximate Score,2nd,3.95,Female,,"20 years, 2 months",White,,English,US,US,4,,92361
2026-03-23 07:18:08,2026-03-23 10:27:49,IP Address,72.33.2.16,100,11380,True,2026-03-23 10:27:50,R_3RqHS5U21qDjFUY,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,In high school,ACT:,33,,Approximate Score,2nd,3.93,Female,,"20 years, 1 month",White,,English,USA,USA,1,Custom Value,88379
2026-03-23 10:18:34,2026-03-23 10:35:29,IP Address,72.33.2.174,100,1014,True,2026-03-23 10:35:30,R_6cYYzPKJhLijyUh,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,No,"Yes, I am wearing my corrective lenses",Pre-calculus,,Last semester,ACT:,22,,Approximate Score,1st,3.8,Female,,"19  years, 3 months",White,,English,United States,United States,3,,96624
2026-03-23 10:46:38,2026-03-23 11:06:51,IP Address,72.33.2.190,100,1212,True,2026-03-23 11:06:52,R_6qeDp7XMb4GK2OE,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,In high school,ACT:,29,,Exact Score,1st,3.5,Female,,"19 years, 4 months",Other:,mixed,english,USA,USA,2,,96650
2026-03-23 11:36:25,2026-03-23 11:49:52,IP Address,96.63.214.178,100,806,True,2026-03-23 11:49:52,R_3M3Vank2F3V4R3f,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Algebra,,Currently enrolled in a math course,ACT:,18,,Exact Score,2nd,3.4,Female,,"20 years 3 months ",White,,English,United States,United States,2,,87959
2026-03-19 18:51:11,2026-03-23 11:51:28,IP Address,72.33.0.245,100,320417,True,2026-03-23 11:51:29,R_1pQVIWzgUsjlj1p,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,In high school,SAT:,,670,Approximate Score,1,3.833,Male,,18 years 9 months,"Asian,Black or African American",,"English ",USA,USA,2,,96858
2026-03-23 11:25:57,2026-03-23 11:56:20,IP Address,72.33.2.171,100,1822,True,2026-03-23 11:56:20,R_5JFoASJzup9njCo,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Currently enrolled in a math course,ACT:,26,,Exact Score,1st,3.850,Female,,"19 years, 4 months",Hispanic or Latino,,"English, Spanish",United States of America,United States of America,1,Custom Value,96842
2026-03-23 11:28:30,2026-03-23 12:00:45,IP Address,66.191.151.195,100,1935,True,2026-03-23 12:00:45,R_6V3abpz12hm1bBE,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",,,,,,,Female,,20,"Black or African American,White",,english,U.S.,U.S.,3,,89536
2026-03-23 11:47:00,2026-03-23 12:03:53,IP Address,72.33.2.117,100,1012,True,2026-03-23 12:03:54,R_6EloO9GPkdnrX0J,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,In high school,ACT:,28,,Approximate Score,2nd,3.0,Female,,20 years 4 months,Hispanic or Latino,,"Spanish, English",USA,USA,3,,87167
2026-03-23 12:08:47,2026-03-23 12:29:49,IP Address,72.33.2.20,100,1261,True,2026-03-23 12:29:49,R_6pnjScd8j6X5mlV,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Last semester,ACT:,28,,Approximate Score,1st,3.2,Female,,18,White,,english,united states,united states,2,,96971
2026-03-23 12:17:04,2026-03-23 12:33:24,IP Address,50.93.221.188,100,979,True,2026-03-23 12:33:25,R_6I2uFiny3birvCV,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,In high school,,,,,2,3.7,Female,,19,White,,English,US,US,1,Custom Value,94677
2026-03-23 12:23:30,2026-03-23 12:39:34,IP Address,72.33.2.19,100,964,True,2026-03-23 12:39:35,R_7rMTUky6iXtCqs5,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,"In college, prior to last semester",,,,,2nd,3.9,Female,,20 years 1 month,White,,English,USA,USA,4,,96718
2026-03-23 13:09:06,2026-03-23 13:57:50,IP Address,172.220.9.113,100,2924,True,2026-03-23 13:57:51,R_7HvlY5YzzIDaxdx,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,No,"Yes, I am wearing my corrective lenses",1 semester of calculus,,"In college, prior to last semester",SAT:,,700,Approximate Score,2,2.6,Female,,"19 years, 8 months ",White,,Albanian,United States,"United States ",3,,96982
2026-03-16 16:09:56,2026-03-16 16:10:07,IP Address,35.148.93.57,26,10,False,2026-03-23 16:10:13,R_5FbwQ3nWSYli62W,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,,,,,,,,,,,,,,,,,,4,,89043
2026-03-16 17:44:59,2026-03-16 17:45:48,IP Address,72.33.2.75,5,49,False,2026-03-23 17:45:51,R_3tDCi7J1f88Pl0l,,,,,43.0782,-89.4075,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,2,,95028
2026-03-23 19:17:08,2026-03-23 19:31:31,IP Address,209.120.219.202,100,863,True,2026-03-23 19:31:32,R_5wtcCLOiPtWj7I9,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,"In college, prior to last semester",ACT:,26,,Exact Score,2nd,3.7,Female,,20 years 3 months,White,,English,USA,USA,1,Custom Value,95865
2026-03-20 20:40:01,2026-03-23 20:12:03,IP Address,72.33.2.30,100,257521,True,2026-03-23 20:12:04,R_5OjINvnRvGotQtc,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Currently enrolled in a math course,,,,,1st,,Prefer not to say,,19,Asian,,Mandrian,United State Of American,United State Of American,1,Custom Value,96857
2026-03-23 21:35:34,2026-03-23 21:48:34,IP Address,35.148.93.138,100,779,True,2026-03-23 21:48:34,R_1EgIQOIVxbtBTwf,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,In high school,ACT:,36,,Exact Score,2nd,4.0,Female,,"20 years, 3 months",White,,English,USA,USA,4,,90911
2026-03-23 21:52:13,2026-03-23 22:05:46,IP Address,72.33.0.98,100,812,True,2026-03-23 22:05:46,R_5qycP713sloTmwt,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Other:,Trig,Currently enrolled in a math course,SAT:,,1220,Exact Score,1,3.4,Female,,"18 and 10 months ",Hispanic or Latino,,"English ",Us,us,4,,96942
2026-03-23 13:35:41,2026-03-23 22:43:38,IP Address,35.148.93.157,100,32877,True,2026-03-23 22:43:39,R_7DdTh4zTJlr2qHG,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Last semester,ACT:,28,,Exact Score,3rd,3.778,Female,,"21 years, 1 month",White,,English,United States of America,United States of America,2,,95942
2026-03-23 23:07:43,2026-03-23 23:23:19,IP Address,35.148.93.60,100,936,True,2026-03-23 23:23:19,R_1wi5d6J8mfGDrNE,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Last semester,SAT:,,1300,Approximate Score,2nd,2.95,Male,,"19 years, 9 months ","Hispanic or Latino,White",,"English & Spanish ",USA,USA,2,,96905
2026-03-23 23:27:36,2026-03-23 23:49:32,IP Address,72.33.2.59,100,1316,True,2026-03-23 23:49:33,R_5v1Xh5lAGz2v9vo,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,In high school,ACT:,26,,Approximate Score,1st,3.92,Female,,"18 years, 10months","Asian,White",,Chinese and Russian,China,US,4,,96558
2026-03-24 08:50:21,2026-03-24 09:03:41,IP Address,72.33.2.113,100,800,True,2026-03-24 09:03:41,R_3dGniQpPtpUq35p,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,"In college, prior to last semester",,,,,2nd,,Female,,19,Hispanic or Latino,,"Spanish, English",USA,USA,2,,87185
2026-03-17 09:34:04,2026-03-17 09:34:44,IP Address,72.33.2.215,26,39,False,2026-03-24 09:34:46,R_6msDWT1hmaP5aUm,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,No,"Yes, I am wearing my corrective lenses",,,,,,,,,,,,,,,,,,1,Custom Value,96861
2026-03-24 09:40:42,2026-03-24 09:53:19,IP Address,72.33.2.239,100,757,True,2026-03-24 09:53:20,R_30dUk5lIO9Y1NJz,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Currently enrolled in a math course,ACT:,28,,Exact Score,1st,3.75,Female,,"18 years, 9 months",White,,English,USA,USA,4,,97293
2026-03-24 10:15:21,2026-03-24 10:29:21,IP Address,72.33.2.54,100,840,True,2026-03-24 10:29:21,R_7LO6EZIFub8IAWR,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,"In college, prior to last semester",ACT:,121,,Approximate Score,"2nd ","3.0 ",Female,,"19 year, 3 months","Black or African American,White",,"English ",United States,"United States ",2,,96330
2026-03-24 10:07:53,2026-03-24 10:31:14,IP Address,72.33.2.116,100,1401,True,2026-03-24 10:31:15,R_7hIPf7xOpf98ChH,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,In high school,SAT:,,680,Approximate Score,1st,3.7,Female,,"18 years, 11 months",White,,English and Polish,United States and Poland,United States,4,,96292
2026-03-24 10:22:51,2026-03-24 10:38:03,IP Address,72.33.2.219,100,911,True,2026-03-24 10:38:03,R_6Lbw0UFQvbFFGJX,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Last semester,,,,,2,3.5,Female,,20 years 1 month,White,,english,us,us,3,,97440
2026-03-24 11:09:02,2026-03-24 11:27:58,IP Address,72.33.2.23,100,1136,True,2026-03-24 11:27:59,R_5ac6VY7srOBuNRn,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,In high school,ACT:,28,,Exact Score,1st,3.9,Female,,"18 years, 7 months",White,,English,United States,United States,1,Custom Value,96997
2026-03-24 11:54:46,2026-03-24 12:08:15,IP Address,72.33.2.249,100,808,True,2026-03-24 12:08:16,R_6c6nAIMC3JIYC8r,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,No,"No, I do not have access to them right now",Pre-calculus,,Currently enrolled in a math course,ACT:,24,,Exact Score,1st,3.8,Female,,18 years 7 months,White,,English,United States,United States,4,,96457
2026-03-24 10:05:00,2026-03-24 12:15:22,IP Address,72.33.2.153,100,7822,True,2026-03-24 12:15:23,R_5NCYzn7vXFEC53a,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Last semester,SAT:,,670,Approximate Score,1,3.7,Female,,"18 years, 9 months",White,,English,United States,United States,1,Custom Value,96639
2026-03-24 12:03:33,2026-03-24 12:21:26,IP Address,72.33.2.166,100,1073,True,2026-03-24 12:21:26,R_11nQlnGGlTT63IS,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Currently enrolled in a math course,,,,,1st,3.725,Male,,"19 years, 1 month","Hispanic or Latino,White",,English,United States,,1,Custom Value,96317
2026-03-24 12:12:31,2026-03-24 12:29:06,IP Address,72.33.2.55,100,994,True,2026-03-24 12:29:07,R_5nT4PATfSmanU9P,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Algebra,,Currently enrolled in a math course,,,,,1st,3.5,Female,,18 years 7 months,White,,"English ","United States ","United States ",3,,97619
2026-03-24 12:26:58,2026-03-24 12:41:27,IP Address,72.33.2.139,100,869,True,2026-03-24 12:41:28,R_79644cI3YIIHEKs,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Last semester,ACT:,27,,Exact Score,2nd,3.5,Female,,"20 years, 2 months","Native American,White",,English,United States,United States,1,Custom Value,88466
