StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q24,Q25,Q26,Q2,Q2_7_TEXT,Q3,Q4,Q4_1_TEXT,Q4_2_TEXT,Q5,Q6,Q7,Q8,Q8_5_TEXT,Q9,Q10,Q10_7_TEXT,Q11,Q12,Q13,C,Create New Field or Choose From Dropdown...,id
3/21/26 18:06,3/21/26 18:18,IP Address,35.151.111.21,100,730,TRUE,3/21/26 18:18,R_3I6sLhHMKimLJjs,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Currently enrolled in a math course,ACT:,23,,Approximate Score,3rd,3.67,Female,,"21 years, 1 month",White,,English,United States,United States,1,Custom Value,97453
3/21/26 18:14,3/21/26 18:23,IP Address,72.33.2.26,100,518,TRUE,3/21/26 18:23,R_3aXmCHJhicGsy8Z,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Neither,,,2 semesters of calculus,,In high school,SAT:,,1480,Exact Score,2,3.9,Female,,"19 years, 7 months",Asian,,Mandarin and English,United States,United States,3,,92296
3/21/26 19:52,3/21/26 19:59,IP Address,35.151.99.56,100,437,TRUE,3/21/26 19:59,R_5rCqc1zoDcmSe9Y,,,,,43.0334,-89.4512,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,"In college, prior to last semester",ACT:,31,,Exact Score,2nd,,Female,,,White,,English,U.S.,U.S,4,,97484
3/21/26 18:30,3/21/26 20:07,IP Address,65.26.237.14,100,5784,TRUE,3/21/26 20:07,R_6dfD1l9hjY2Sle5,,,,,42.6928,-88.0371,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Last semester,ACT:,23,,Approximate Score,2nd,3.7,Male,,20 3 months,Asian,,Punjabi,United states,United states,3,,96325
3/22/26 10:46,3/22/26 10:53,IP Address,72.33.2.208,100,414,TRUE,3/22/26 10:53,R_7Qoyf4cL5clxQSB,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Currently enrolled in a math course,ACT:,21,,Approximate Score,1st,3.3,Female,,"19 years, 5 months",White,,English,United States,United states,4,,96226
3/22/26 10:47,3/22/26 10:59,IP Address,35.148.93.32,100,684,TRUE,3/22/26 10:59,R_7yol07eyFN5OVEt,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,Last semester,ACT:,30,,Approximate Score,2nd,3.78,Non-binary,,21.3,Asian,,English,United States,Unite States,1,Custom Value,88754
3/22/26 11:12,3/22/26 11:31,IP Address,72.33.2.180,100,1146,TRUE,3/22/26 11:31,R_1J7QZDCRd9b8Y2l,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Other:,Audrey,Currently enrolled in a math course,ACT:,24,,Exact Score,1,3.88,Female,,18 years 6 months,White,,English,United States,United States,2,,96606
3/22/26 11:29,3/22/26 11:42,IP Address,72.33.2.65,100,814,TRUE,3/22/26 11:42,R_6HcQjkHRar7B3Jb,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Currently enrolled in a math course,ACT:,24,,Exact Score,1st,3.8,Female,,"19 years, 3 months",White,,English,USA,USA,4,,97387
3/22/26 11:50,3/22/26 12:11,IP Address,72.33.0.124,100,1273,TRUE,3/22/26 12:11,R_3dYIK5npErBhGmO,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Last semester,ACT:,27,,Exact Score,1st,4,Female,,"18 years, 11 months",White,,English,United States,United States,3,,96244
3/21/26 22:34,3/22/26 12:11,IP Address,72.33.2.95,100,49048,TRUE,3/22/26 12:11,R_7Hzjpbb7KmcNLKV,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,In high school,ACT:,30,,Approximate Score,1st,3.8,Female,,18,White,,english,America,America,1,Custom Value,96340
3/22/26 13:01,3/22/26 13:18,IP Address,24.152.159.34,100,1039,TRUE,3/22/26 13:18,R_6tnuysbuzF9kM88,,,,,44.0197,-88.5514,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,In high school,ACT:,31,,Exact Score,1st,3.33,Female,,18 years 4 months,White,,English,US,US,1,Custom Value,93902
3/22/26 13:29,3/22/26 13:45,IP Address,76.39.102.163,100,969,TRUE,3/22/26 13:45,R_3SRAesrWBEheBS9,,,,,42.7009,-88.5462,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Last semester,ACT:,29,,Exact Score,2nd,3.89,Female,,"20 years, 5 months",White,,"English, Czech",USA,USA,2,,95867
3/22/26 13:48,3/22/26 14:02,IP Address,72.33.0.46,100,855,TRUE,3/22/26 14:02,R_1j6fZTUZak25VGQ,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Currently enrolled in a math course,SAT:,,800,Approximate Score,1st,3.9,Male,,19 years and 1 month,Asian,,English,USA,USA,4,,96540
3/22/26 13:57,3/22/26 14:20,IP Address,72.33.2.138,100,1337,TRUE,3/22/26 14:20,R_5NgD3IWRMouvUAm,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Algebra,,Last semester,SAT:,,1100,Approximate Score,2nd,,Female,,20 years and 8 months,Hispanic or Latino,,spanish,United states,United states ,2,,96704
3/22/26 14:41,3/22/26 14:54,IP Address,72.33.2.200,100,796,TRUE,3/22/26 14:54,R_1TJ7xnSQFVNxSiR,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,In high school,ACT:,32,,Exact Score,1st,3.7,Female,,"19 years, 2 months",White,,english,United States,United States,3,,96460
3/22/26 15:05,3/22/26 15:19,IP Address,72.33.2.172,100,877,TRUE,3/22/26 15:19,R_1Y3X7CFP6M5EXNY,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,In high school,ACT:,25,,Exact Score,1st,3.69,Female,,"18 years, 11 months ",White,,English ,US,US,1,Custom Value,96370
3/22/26 15:10,3/22/26 15:31,IP Address,104.241.41.25,100,1261,TRUE,3/22/26 15:31,R_6qmD2ruMQJJiOQL,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,"In college, prior to last semester",ACT:,19,,Exact Score,2nd,3.659,Female,,"19 years, 8 months",White,,English,USA,USA,4,,97597
3/22/26 15:12,3/22/26 15:39,IP Address,72.33.2.204,100,1592,TRUE,3/22/26 15:39,R_1HbOIosa9Xaq1Lh,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Currently enrolled in a math course,,,,,,,,,,,,,,,2,,96336
3/22/26 16:41,3/22/26 17:01,IP Address,72.33.2.240,100,1209,TRUE,3/22/26 17:01,R_1n9JQ5LwSp0jd2X,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Last semester,ACT:,20,,Approximate Score,1st,3.9,Female,,19 years and 5 months,White,,english,US,US,2,,96675
3/22/26 17:16,3/22/26 17:31,IP Address,104.241.41.25,100,896,TRUE,3/22/26 17:31,R_1KTzzcVY6a17f0Z,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Last semester,,,,,2nd,4,Female,,"19 years, 10 months",White,,English,USA,USA,1,Custom Value,87835
3/22/26 17:53,3/22/26 18:11,IP Address,72.33.2.113,100,1060,TRUE,3/22/26 18:11,R_7Hj15IDaQxZhhjp,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Currently enrolled in a math course,SAT:,,1370,Approximate Score,1st,4,Male,,"19 years, 4 months","Asian,Hispanic or Latino,White",,english ,United states,United States ,3,,96777
3/22/26 17:58,3/22/26 18:15,IP Address,72.33.0.149,100,1005,TRUE,3/22/26 18:15,R_13KRhYZFbSzX8LT,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Last semester,ACT:,21,,Approximate Score,1st,3.3,Male,,"18 years, 10 months",White,,English,U.S.,U.S.,2,,94893
3/22/26 18:35,3/22/26 18:50,IP Address,147.219.79.202,100,941,TRUE,3/22/26 18:50,R_3ZwZhNPSDCl1nAR,,,,,43.0334,-89.4512,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",ACT:,25,,Approximate Score,3rd,3.6,Female,,"21 years, 4 months",White,,English and Spanish,USA,USA,4,,97566
3/22/26 15:03,3/22/26 19:59,IP Address,52.119.98.2,100,17716,TRUE,3/22/26 19:59,R_6Bc5PrkoUt2Kh57,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Currently enrolled in a math course,ACT:,19,,Exact Score,2nd,3.417,Female,,"20, 5 months",White,,English,United States,United States,1,Custom Value,97609
3/22/26 19:47,3/22/26 20:17,IP Address,72.33.2.86,100,1759,TRUE,3/22/26 20:17,R_50J0MeauWkToJTT,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,Currently enrolled in a math course,ACT:,30,,Exact Score,1st,3.5,Female,,"19 years, 2 months",White,,english,united states,united states,3,,96698
3/22/26 20:13,3/22/26 20:34,IP Address,72.33.2.94,100,1264,TRUE,3/22/26 20:34,R_1kpShBFNva4rNnL,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",ACT:,31,,Approximate Score,2nd,3.671,Female,,"19 years, 10 months",White,,English,U.S.,U.S.,1,Custom Value,87350
3/23/26 7:55,3/23/26 8:08,IP Address,72.33.2.90,100,736,TRUE,3/23/26 8:08,R_5hSuJBArBI0LfKN,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Currently enrolled in a math course,ACT:,29,,Exact Score,3rd,3.5,Female,,"20 years, 11 months","Asian,White",,english,the united states,the united states,3,,97608
3/23/26 9:00,3/23/26 9:13,IP Address,72.33.2.145,100,767,TRUE,3/23/26 9:13,R_5rjeg3NfuYz4XeK,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,Last semester,SAT:,,680,Approximate Score,2nd,3.5,Female,,"20 years, 9 months",White,,english,us,us,2,,94737
3/23/26 9:16,3/23/26 9:30,IP Address,72.33.0.220,100,813,TRUE,3/23/26 9:30,R_1XB0vsmKC5wZ6PD,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,"In college, prior to last semester",ACT:,32,,Approximate Score,2nd,3.95,Female,,"20 years, 2 months",White,,English,US,US,4,,92361
3/23/26 7:18,3/23/26 10:27,IP Address,72.33.2.16,100,11380,TRUE,3/23/26 10:27,R_3RqHS5U21qDjFUY,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,In high school,ACT:,33,,Approximate Score,2nd,3.93,Female,,"20 years, 1 month",White,,English,USA,USA,1,Custom Value,88379
3/23/26 10:18,3/23/26 10:35,IP Address,72.33.2.174,100,1014,TRUE,3/23/26 10:35,R_6cYYzPKJhLijyUh,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,No,"Yes, I am wearing my corrective lenses",Pre-calculus,,Last semester,ACT:,22,,Approximate Score,1st,3.8,Female,,"19  years, 3 months",White,,English,United States,United States,3,,96624
3/23/26 10:46,3/23/26 11:06,IP Address,72.33.2.190,100,1212,TRUE,3/23/26 11:06,R_6qeDp7XMb4GK2OE,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,In high school,ACT:,29,,Exact Score,1st,3.5,Female,,"19 years, 4 months",Other:,mixed,english,USA,USA,2,,96650
3/23/26 11:36,3/23/26 11:49,IP Address,96.63.214.178,100,806,TRUE,3/23/26 11:49,R_3M3Vank2F3V4R3f,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Algebra,,Currently enrolled in a math course,ACT:,18,,Exact Score,2nd,3.4,Female,,20 years 3 months ,White,,English,United States,United States,2,,87959
3/19/26 18:51,3/23/26 11:51,IP Address,72.33.0.245,100,320417,TRUE,3/23/26 11:51,R_1pQVIWzgUsjlj1p,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,In high school,SAT:,,670,Approximate Score,1,3.833,Male,,18 years 9 months,"Asian,Black or African American",,English ,USA,USA,2,,96858
3/23/26 11:25,3/23/26 11:56,IP Address,72.33.2.171,100,1822,TRUE,3/23/26 11:56,R_5JFoASJzup9njCo,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Currently enrolled in a math course,ACT:,26,,Exact Score,1st,3.85,Female,,"19 years, 4 months",Hispanic or Latino,,"English, Spanish",United States of America,United States of America,1,Custom Value,96842
3/23/26 11:28,3/23/26 12:00,IP Address,66.191.151.195,100,1935,TRUE,3/23/26 12:00,R_6V3abpz12hm1bBE,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",,,,,,,Female,,20,"Black or African American,White",,english,U.S.,U.S.,3,,89536
3/23/26 11:47,3/23/26 12:03,IP Address,72.33.2.117,100,1012,TRUE,3/23/26 12:03,R_6EloO9GPkdnrX0J,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,In high school,ACT:,28,,Approximate Score,2nd,3,Female,,20 years 4 months,Hispanic or Latino,,"Spanish, English",USA,USA,3,,87167
3/23/26 12:08,3/23/26 12:29,IP Address,72.33.2.20,100,1261,TRUE,3/23/26 12:29,R_6pnjScd8j6X5mlV,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Last semester,ACT:,28,,Approximate Score,1st,3.2,Female,,18,White,,english,united states,united states,2,,96971
3/23/26 12:17,3/23/26 12:33,IP Address,50.93.221.188,100,979,TRUE,3/23/26 12:33,R_6I2uFiny3birvCV,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,In high school,,,,,2,3.7,Female,,19,White,,English,US,US,1,Custom Value,94677
3/23/26 12:23,3/23/26 12:39,IP Address,72.33.2.19,100,964,TRUE,3/23/26 12:39,R_7rMTUky6iXtCqs5,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,"In college, prior to last semester",,,,,2nd,3.9,Female,,20 years 1 month,White,,English,USA,USA,4,,96718
3/23/26 13:09,3/23/26 13:57,IP Address,172.220.9.113,100,2924,TRUE,3/23/26 13:57,R_7HvlY5YzzIDaxdx,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,No,"Yes, I am wearing my corrective lenses",1 semester of calculus,,"In college, prior to last semester",SAT:,,700,Approximate Score,2,2.6,Female,,"19 years, 8 months ",White,,Albanian,United States,United States ,3,,96982
3/16/26 16:09,3/16/26 16:10,IP Address,35.148.93.57,26,10,FALSE,3/23/26 16:10,R_5FbwQ3nWSYli62W,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,,,,,,,,,,,,,,,,,,4,,89043
3/16/26 17:44,3/16/26 17:45,IP Address,72.33.2.75,5,49,FALSE,3/23/26 17:45,R_3tDCi7J1f88Pl0l,,,,,43.0782,-89.4075,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,2,,95028
3/23/26 19:17,3/23/26 19:31,IP Address,209.120.219.202,100,863,TRUE,3/23/26 19:31,R_5wtcCLOiPtWj7I9,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,"In college, prior to last semester",ACT:,26,,Exact Score,2nd,3.7,Female,,20 years 3 months,White,,English,USA,USA,1,Custom Value,95865
3/20/26 20:40,3/23/26 20:12,IP Address,72.33.2.30,100,257521,TRUE,3/23/26 20:12,R_5OjINvnRvGotQtc,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Currently enrolled in a math course,,,,,1st,,Prefer not to say,,19,Asian,,Mandrian,United State Of American,United State Of American,1,Custom Value,96857
3/23/26 21:35,3/23/26 21:48,IP Address,35.148.93.138,100,779,TRUE,3/23/26 21:48,R_1EgIQOIVxbtBTwf,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,In high school,ACT:,36,,Exact Score,2nd,4,Female,,"20 years, 3 months",White,,English,USA,USA,4,,90911
3/23/26 21:52,3/23/26 22:05,IP Address,72.33.0.98,100,812,TRUE,3/23/26 22:05,R_5qycP713sloTmwt,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Other:,Trig,Currently enrolled in a math course,SAT:,,1220,Exact Score,1,3.4,Female,,18 and 10 months ,Hispanic or Latino,,English ,Us,us,4,,96942
3/23/26 13:35,3/23/26 22:43,IP Address,35.148.93.157,100,32877,TRUE,3/23/26 22:43,R_7DdTh4zTJlr2qHG,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Last semester,ACT:,28,,Exact Score,3rd,3.778,Female,,"21 years, 1 month",White,,English,United States of America,United States of America,2,,95942
3/23/26 23:07,3/23/26 23:23,IP Address,35.148.93.60,100,936,TRUE,3/23/26 23:23,R_1wi5d6J8mfGDrNE,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Last semester,SAT:,,1300,Approximate Score,2nd,2.95,Male,,"19 years, 9 months ","Hispanic or Latino,White",,English & Spanish ,USA,USA,2,,96905
3/23/26 23:27,3/23/26 23:49,IP Address,72.33.2.59,100,1316,TRUE,3/23/26 23:49,R_5v1Xh5lAGz2v9vo,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,In high school,ACT:,26,,Approximate Score,1st,3.92,Female,,"18 years, 10months","Asian,White",,Chinese and Russian,China,US,4,,96558
3/24/26 8:50,3/24/26 9:03,IP Address,72.33.2.113,100,800,TRUE,3/24/26 9:03,R_3dGniQpPtpUq35p,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,"In college, prior to last semester",,,,,2nd,,Female,,19,Hispanic or Latino,,"Spanish, English",USA,USA,2,,87185
3/17/26 9:34,3/17/26 9:34,IP Address,72.33.2.215,26,39,FALSE,3/24/26 9:34,R_6msDWT1hmaP5aUm,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,No,"Yes, I am wearing my corrective lenses",,,,,,,,,,,,,,,,,,1,Custom Value,96861
3/24/26 9:40,3/24/26 9:53,IP Address,72.33.2.239,100,757,TRUE,3/24/26 9:53,R_30dUk5lIO9Y1NJz,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Currently enrolled in a math course,ACT:,28,,Exact Score,1st,3.75,Female,,"18 years, 9 months",White,,English,USA,USA,4,,97293
3/24/26 10:15,3/24/26 10:29,IP Address,72.33.2.54,100,840,TRUE,3/24/26 10:29,R_7LO6EZIFub8IAWR,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,"In college, prior to last semester",ACT:,121,,Approximate Score,2nd ,3,Female,,"19 year, 3 months","Black or African American,White",,English ,United States,United States ,2,,96330
3/24/26 10:07,3/24/26 10:31,IP Address,72.33.2.116,100,1401,TRUE,3/24/26 10:31,R_7hIPf7xOpf98ChH,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,In high school,SAT:,,680,Approximate Score,1st,3.7,Female,,"18 years, 11 months",White,,English and Polish,United States and Poland,United States,4,,96292
3/24/26 10:22,3/24/26 10:38,IP Address,72.33.2.219,100,911,TRUE,3/24/26 10:38,R_6Lbw0UFQvbFFGJX,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Last semester,,,,,2,3.5,Female,,20 years 1 month,White,,english,us,us,3,,97440
3/24/26 11:09,3/24/26 11:27,IP Address,72.33.2.23,100,1136,TRUE,3/24/26 11:27,R_5ac6VY7srOBuNRn,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,In high school,ACT:,28,,Exact Score,1st,3.9,Female,,"18 years, 7 months",White,,English,United States,United States,1,Custom Value,96997
3/24/26 11:54,3/24/26 12:08,IP Address,72.33.2.249,100,808,TRUE,3/24/26 12:08,R_6c6nAIMC3JIYC8r,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,No,"No, I do not have access to them right now",Pre-calculus,,Currently enrolled in a math course,ACT:,24,,Exact Score,1st,3.8,Female,,18 years 7 months,White,,English,United States,United States,4,,96457
3/24/26 10:05,3/24/26 12:15,IP Address,72.33.2.153,100,7822,TRUE,3/24/26 12:15,R_5NCYzn7vXFEC53a,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Last semester,SAT:,,670,Approximate Score,1,3.7,Female,,"18 years, 9 months",White,,English,United States,United States,1,Custom Value,96639
3/24/26 12:03,3/24/26 12:21,IP Address,72.33.2.166,100,1073,TRUE,3/24/26 12:21,R_11nQlnGGlTT63IS,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Currently enrolled in a math course,,,,,1st,3.725,Male,,"19 years, 1 month","Hispanic or Latino,White",,English,United States,,1,Custom Value,96317
3/24/26 12:12,3/24/26 12:29,IP Address,72.33.2.55,100,994,TRUE,3/24/26 12:29,R_5nT4PATfSmanU9P,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Algebra,,Currently enrolled in a math course,,,,,1st,3.5,Female,,18 years 7 months,White,,English ,United States ,United States ,3,,97619
3/24/26 12:26,3/24/26 12:41,IP Address,72.33.2.139,100,869,TRUE,3/24/26 12:41,R_79644cI3YIIHEKs,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Last semester,ACT:,27,,Exact Score,2nd,3.5,Female,,"20 years, 2 months","Native American,White",,English,United States,United States,1,Custom Value,88466
3/17/26 14:54,3/17/26 14:54,IP Address,72.33.2.118,26,27,FALSE,3/24/26 14:54,R_36kCmpHAP16PKbf,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,,,,,,,,,,,,,,,,,,4,,96826
3/17/26 14:51,3/17/26 14:59,IP Address,72.33.2.234,26,440,FALSE,3/24/26 14:59,R_1ps4DMWofRSH3Np,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,,,,,,,,,,,,,,,,,,1,Custom Value,95862
3/24/26 16:07,3/24/26 16:22,IP Address,72.33.0.239,100,863,TRUE,3/24/26 16:22,R_6c0LAHqxtzZUZmJ,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,Currently enrolled in a math course,ACT:,36,,Exact Score,1st,3.4,Female,,19,White,,english,united states,united states,1,Custom Value,96186
3/24/26 16:06,3/24/26 16:22,IP Address,47.41.138.146,100,941,TRUE,3/24/26 16:22,R_1AOpK4vBqmHs9yx,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Currently enrolled in a math course,,,,,2,,Female,,"20 years, 3 months",Hispanic or Latino,,spanish,US,US,3,,91692
3/24/26 16:24,3/24/26 16:41,IP Address,72.33.2.236,100,1057,TRUE,3/24/26 16:41,R_7PvQyjf5eZZxw3L,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Currently enrolled in a math course,ACT:,26,,Exact Score,1st,3.4,Female,,19 years 3 months,White,,English,United States of America,United States of America,2,,96269
3/24/26 17:46,3/24/26 18:05,IP Address,104.241.41.25,100,1143,TRUE,3/24/26 18:05,R_7ZNqcRvpX4jPXoY,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",SAT:,,720,Exact Score,2nd,3.895,Female,,"19 years, 10 months",Asian,,French,U.S.A. ,U.S.A.,4,,88939
3/24/26 18:03,3/24/26 18:16,IP Address,216.26.115.18,100,809,TRUE,3/24/26 18:16,R_1AoFOIrKCvzSPvz,,,,,43.0382,-87.91,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Geometry,,In high school,ACT:,28,,Approximate Score,2,3.5,Female,,20,White,,english,america,america,3,,93439
