index,filename,path,slope,observed_slope,n,sigma,version,trend_category,size_category,dot_size_px,out_of_bounds_retries,sign_mismatch_retries,x_values,y_values
137,stim_0137.png,stim_0137.png,0.0875,0.010809,12,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.557965,0.445299,0.573539,0.344360,0.542836,0.390997,0.570160,0.610789,0.561686,0.289243,0.648806,0.464319"
138,stim_0138.png,stim_0138.png,0.0875,0.191786,12,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.397037,0.520641,0.305571,0.284587,0.680647,0.674619,0.292376,0.637312,0.506941,0.545837,0.470256,0.684176"
139,stim_0139.png,stim_0139.png,0.0875,0.289277,12,0.15,3,Trend_Up,Small,11,0,1,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.414599,0.483998,0.408004,0.496408,0.432681,0.401219,0.188915,0.462500,0.659629,0.680206,0.625587,0.746256"
140,stim_0140.png,stim_0140.png,0.0875,0.04,14,0.15,0,Trend_Up,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.460172,0.293722,0.510064,0.507237,0.715502,0.549989,0.544137,0.534131,0.212736,0.630763,0.285058,0.861631,0.591695,0.303164"
141,stim_0141.png,stim_0141.png,0.0875,0.116902,14,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.440081,0.412428,0.346134,0.424528,0.639399,0.602705,0.470186,0.495618,0.442320,0.473087,0.638361,0.688252,0.494487,0.432414"
142,stim_0142.png,stim_0142.png,0.0875,0.217947,14,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.120100,0.399553,0.376989,0.367651,0.658814,0.554583,0.644834,0.670930,0.626146,0.583038,0.488674,0.594089,0.484116,0.430483"
143,stim_0143.png,stim_0143.png,0.0875,0.140874,14,0.15,3,Trend_Up,Small,11,0,1,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.455734,0.631013,0.280425,0.735325,0.547317,0.251194,0.408302,0.383564,0.269030,0.457683,0.730526,0.511992,0.613726,0.724168"
144,stim_0144.png,stim_0144.png,0.0875,0.121465,16,0.15,0,Trend_Up,Big,11,0,1,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.476103,0.643228,0.496078,0.595800,0.245429,0.450440,0.525833,0.267175,0.479608,0.465146,0.382718,0.541105,0.415579,0.618713,0.717112,0.679933"
145,stim_0145.png,stim_0145.png,0.0875,0.163073,16,0.15,1,Trend_Up,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.240240,0.582098,0.464382,0.443712,0.380427,0.332770,0.483842,0.618839,0.735437,0.561033,0.586713,0.477889,0.620512,0.355365,0.439856,0.676885"
146,stim_0146.png,stim_0146.png,0.0875,0.051303,16,0.15,2,Trend_Up,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.441872,0.246191,0.505145,0.703549,0.505633,0.396361,0.536509,0.713650,0.595281,0.408425,0.587857,0.325390,0.414846,0.641720,0.303224,0.674348"
147,stim_0147.png,stim_0147.png,0.0875,0.047361,16,0.15,3,Trend_Up,Big,11,0,1,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.563154,0.682720,0.389743,0.431423,0.484098,0.172508,0.402084,0.522760,0.618617,0.606324,0.543670,0.489502,0.537167,0.509191,0.551868,0.495171"
148,stim_0148.png,stim_0148.png,0.0875,0.167054,18,0.15,0,Trend_Up,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.443750,0.229054,0.318985,0.620444,0.259182,0.630222,0.544875,0.579552,0.463463,0.772453,0.419217,0.508900,0.572589,0.420866,0.614562,0.476664,0.656055,0.469169"
149,stim_0149.png,stim_0149.png,0.0875,0.191364,18,0.15,1,Trend_Up,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.572256,0.426965,0.327182,0.660445,0.217882,0.271444,0.662263,0.404227,0.508355,0.488961,0.362499,0.722679,0.277376,0.623503,0.539033,0.752025,0.552941,0.629964"
150,stim_0150.png,stim_0150.png,0.0875,0.182687,18,0.15,2,Trend_Up,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.531294,0.722841,0.167507,0.396307,0.202371,0.517687,0.390411,0.632355,0.480679,0.511719,0.365497,0.724977,0.638125,0.272683,0.481712,0.675746,0.767731,0.520358"
151,stim_0151.png,stim_0151.png,0.0875,0.140016,18,0.15,3,Trend_Up,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.353287,0.534586,0.663553,0.563176,0.524084,0.332317,0.418857,0.398238,0.281166,0.279171,0.626982,0.538020,0.500689,0.582116,0.633791,0.548412,0.510866,0.710690"
152,stim_0152.png,stim_0152.png,0.0875,0.297167,20,0.15,0,Trend_Up,Big,11,0,1,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.382303,0.557881,0.224062,0.417510,0.622112,0.208034,0.325954,0.396611,0.411082,0.484024,0.644459,0.383518,0.672175,0.626683,0.576813,0.594572,0.663285,0.500392,0.614709,0.693821"
153,stim_0153.png,stim_0153.png,0.0875,0.116309,20,0.15,1,Trend_Up,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.438587,0.511733,0.313954,0.446423,0.395661,0.544375,0.373638,0.420132,0.603400,0.383908,0.421722,0.737234,0.771391,0.513685,0.463219,0.965600,0.506422,0.353949,0.392466,0.442503"
154,stim_0154.png,stim_0154.png,0.0875,0.200946,20,0.15,2,Trend_Up,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.489211,0.317350,0.485712,0.417808,0.489205,0.317788,0.369869,0.558213,0.497723,0.562526,0.329169,0.622930,0.618535,0.485920,0.390697,0.778349,0.653972,0.506309,0.390742,0.717971"
155,stim_0155.png,stim_0155.png,0.0875,0.123937,20,0.15,3,Trend_Up,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.376901,0.236038,0.726729,0.341889,0.487281,0.696756,0.280237,0.521305,0.638670,0.257334,0.510569,0.424622,0.705910,0.892444,0.300217,0.432705,0.490877,0.593300,0.687279,0.398936"
156,stim_0156.png,stim_0156.png,0.0875,0.263775,22,0.15,0,Trend_Up,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.453585,0.185312,0.385316,0.545083,0.404572,0.318186,0.364044,0.117236,0.790744,0.630286,0.389140,0.613005,0.775992,0.539865,0.507433,0.501965,0.411480,0.726622,0.627247,0.550239,0.876318,0.286330"
157,stim_0157.png,stim_0157.png,0.0875,0.121221,22,0.15,1,Trend_Up,Big,11,0,1,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.833236,0.493651,0.257372,0.482287,0.263948,0.383209,0.201234,0.465546,0.476809,0.571542,0.596588,0.631018,0.413238,0.599886,0.423450,0.640066,0.407579,0.575357,0.598179,0.617073,0.671245,0.397488"
158,stim_0158.png,stim_0158.png,0.0875,0.226189,22,0.15,2,Trend_Up,Big,11,0,2,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.319488,0.566311,0.487164,0.433631,0.426283,0.214974,0.384235,0.457192,0.452536,0.518212,0.448708,0.628145,0.538077,0.326726,0.660191,0.470128,0.913378,0.550872,0.511780,0.441269,0.609205,0.641494"
159,stim_0159.png,stim_0159.png,0.0875,0.173488,22,0.15,3,Trend_Up,Big,11,0,1,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.635516,0.250260,0.328011,0.343560,0.476658,0.352587,0.368243,0.461868,0.512037,0.669007,0.520635,0.625883,0.400843,0.542643,0.802177,0.424671,0.618300,0.654898,0.623699,0.435357,0.447656,0.505495"
160,stim_0160.png,stim_0160.png,0.1763,0.033941,8,0.15,0,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.622779,0.286025,0.523925,0.487297,0.490894,0.494847,0.689557,0.404674"
161,stim_0161.png,stim_0161.png,0.1763,0.372475,8,0.15,1,Trend_Up,Small,11,0,2,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.362763,0.293684,0.504115,0.476924,0.381939,0.664251,0.561111,0.755211"
162,stim_0162.png,stim_0162.png,0.1763,0.236389,8,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.503414,0.371742,0.418417,0.529123,0.246784,0.691599,0.495182,0.743739"
163,stim_0163.png,stim_0163.png,0.1763,0.254311,8,0.15,3,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.342952,0.509997,0.531239,0.332054,0.435755,0.469760,0.782292,0.595951"
164,stim_0164.png,stim_0164.png,0.1763,0.096911,10,0.15,0,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.537717,0.469905,0.492521,0.398945,0.263407,0.660896,0.532126,0.480706,0.653234,0.510543"
165,stim_0165.png,stim_0165.png,0.1763,0.026892,10,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.455044,0.350659,0.636197,0.629371,0.478443,0.259034,0.570433,0.694835,0.593884,0.332098"
166,stim_0166.png,stim_0166.png,0.1763,0.234088,10,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.246572,0.378710,0.655664,0.273581,0.670304,0.632357,0.432099,0.576797,0.543392,0.590525"
167,stim_0167.png,stim_0167.png,0.1763,0.331121,10,0.15,3,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.254571,0.332714,0.411164,0.475426,0.558577,0.615878,0.451708,0.600479,0.968691,0.330792"
168,stim_0168.png,stim_0168.png,0.1763,0.268059,12,0.15,0,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.309288,0.433980,0.428651,0.566306,0.476356,0.390977,0.471449,0.465979,0.612127,0.479993,0.687070,0.677824"
169,stim_0169.png,stim_0169.png,0.1763,0.183067,12,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.307416,0.562216,0.381569,0.409379,0.550643,0.415351,0.578812,0.680572,0.402060,0.588707,0.560690,0.562584"
170,stim_0170.png,stim_0170.png,0.1763,0.187875,12,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.484817,0.375344,0.479385,0.317286,0.527931,0.689892,0.363834,0.612594,0.348524,0.408381,0.651704,0.740309"
171,stim_0171.png,stim_0171.png,0.1763,0.222712,12,0.15,3,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.384800,0.314624,0.446879,0.442256,0.635172,0.333589,0.716844,0.618317,0.261062,0.557849,0.761631,0.526977"
172,stim_0172.png,stim_0172.png,0.1763,0.152489,14,0.15,0,Trend_Up,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.342460,0.383664,0.531436,0.317553,0.439256,0.474367,0.620329,0.628179,0.467371,0.593260,0.862800,0.582202,0.431854,0.325270"
173,stim_0173.png,stim_0173.png,0.1763,0.275817,14,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.436769,0.277082,0.535936,0.193687,0.469974,0.461364,0.760593,0.522598,0.393205,0.622461,0.431811,0.491309,0.723712,0.679498"
174,stim_0174.png,stim_0174.png,0.1763,0.125425,14,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.423383,0.477086,0.471128,0.592940,0.317270,0.429693,0.441428,0.437070,0.663761,0.442877,0.719232,0.572804,0.565235,0.446093"
175,stim_0175.png,stim_0175.png,0.1763,0.127908,14,0.15,3,Trend_Up,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.162436,0.415882,0.569294,0.464186,0.495619,0.592686,0.770421,0.487945,0.516474,0.534394,0.478297,0.533328,0.511098,0.467940"
176,stim_0176.png,stim_0176.png,0.1763,0.21333,16,0.15,0,Trend_Up,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.544017,0.366737,0.322476,0.467740,0.809065,0.369693,-0.005698,0.422619,0.495785,0.479552,0.759850,0.778717,0.437779,0.534657,0.493988,0.723023"
177,stim_0177.png,stim_0177.png,0.1763,0.108478,16,0.15,1,Trend_Up,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.272678,0.438553,0.540913,0.435012,0.548180,0.618695,0.443660,0.556694,0.463772,0.454386,0.609816,0.595897,0.562846,0.508690,0.284527,0.665682"
178,stim_0178.png,stim_0178.png,0.1763,0.194248,16,0.15,2,Trend_Up,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.558002,0.313614,0.339278,0.451147,0.520869,0.267387,0.600052,0.504457,0.278047,0.732342,0.586809,0.552481,0.654620,0.545641,0.633007,0.462248"
179,stim_0179.png,stim_0179.png,0.1763,0.370909,16,0.15,3,Trend_Up,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.391646,0.186667,0.372362,0.595190,0.527437,0.396602,0.676278,0.145237,0.528678,0.394242,0.277700,0.497382,0.888629,0.696810,0.601727,0.823411"
180,stim_0180.png,stim_0180.png,0.1763,0.01491,18,0.15,0,Trend_Up,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.563086,0.426694,0.631935,0.517158,0.261295,0.523774,0.532447,0.642636,0.370266,0.399433,0.484886,0.430561,0.581363,0.438945,0.872752,0.315889,0.572829,0.434053"
181,stim_0181.png,stim_0181.png,0.1763,0.334038,18,0.15,1,Trend_Up,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.353411,0.432992,0.276009,0.290477,0.336117,0.493612,0.422939,0.599166,0.618386,0.767158,0.461259,0.522659,0.384344,0.354008,0.601872,0.572683,0.544153,0.968756"
182,stim_0182.png,stim_0182.png,0.1763,0.302493,18,0.15,2,Trend_Up,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.226019,0.548889,0.213987,0.213365,0.528968,0.626903,0.604799,0.562147,0.391316,0.352460,0.534458,0.411616,0.793332,0.526536,0.668787,0.557486,0.637257,0.601677"
183,stim_0183.png,stim_0183.png,0.1763,0.072203,18,0.15,3,Trend_Up,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.587560,0.493444,0.558946,0.354453,0.378619,0.286704,0.394499,0.511246,0.667477,0.572495,0.632861,0.519798,0.678124,0.388530,0.192611,0.550889,0.637190,0.594554"
184,stim_0184.png,stim_0184.png,0.1763,0.064733,20,0.15,0,Trend_Up,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.696270,0.365464,0.478022,0.338051,0.560496,0.692989,0.485813,0.278743,0.325016,0.731232,0.277865,0.381067,0.515913,0.476744,0.690299,0.542165,0.391307,0.762680,0.393803,0.616060"
185,stim_0185.png,stim_0185.png,0.1763,0.249102,20,0.15,1,Trend_Up,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.547370,0.323313,0.390281,0.187084,0.371331,0.435957,0.543483,0.412512,0.376233,0.607732,0.366800,0.695831,0.590015,0.623553,0.780287,0.650024,0.577786,0.614327,0.326192,0.579891"
186,stim_0186.png,stim_0186.png,0.1763,0.115259,20,0.15,2,Trend_Up,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.381921,0.379613,0.550933,0.251026,0.645654,0.377341,0.663255,0.453148,0.594633,0.265593,0.377902,0.802159,0.394484,0.573617,0.728538,0.642566,0.555458,0.424333,0.520067,0.417759"
187,stim_0187.png,stim_0187.png,0.1763,0.059468,20,0.15,3,Trend_Up,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.515563,0.476058,0.256038,0.659051,0.534563,0.149175,0.646456,0.388538,0.636065,0.740242,0.627016,0.431786,0.321386,0.451799,0.453207,0.632164,0.500323,0.614117,0.502170,0.464283"
188,stim_0188.png,stim_0188.png,0.1763,0.338869,22,0.15,0,Trend_Up,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.453332,0.252371,0.459526,0.370929,0.461748,0.211091,0.433319,0.445229,0.471032,0.314648,0.605072,0.530907,0.314529,0.614479,0.647032,0.450389,0.694833,0.738265,0.751182,0.528762,0.695273,0.556053"
189,stim_0189.png,stim_0189.png,0.1763,0.234866,22,0.15,1,Trend_Up,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.321495,0.610910,0.353768,0.626641,0.246360,0.396903,0.717056,0.447876,0.363341,0.210394,0.277628,0.369737,0.548328,0.626541,0.723012,0.476855,0.699759,0.476012,0.674680,0.646005,0.473289,0.713412"
190,stim_0190.png,stim_0190.png,0.1763,0.231415,22,0.15,2,Trend_Up,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.272198,0.299659,0.591739,0.329393,0.589567,0.676277,0.295714,0.345183,0.219410,0.682381,0.502352,0.638365,0.476139,0.398037,0.607439,0.693650,0.602162,0.440054,0.418871,0.647915,0.591757,0.681737"
191,stim_0191.png,stim_0191.png,0.1763,0.201253,22,0.15,3,Trend_Up,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.556420,0.354764,0.447085,0.411148,0.238208,0.694181,0.366567,0.463381,0.473699,0.626173,0.266348,0.587026,0.307999,0.539838,0.490770,0.408674,0.590452,0.752941,0.672405,0.575579,0.613377,0.562964"
192,stim_0192.png,stim_0192.png,0.2679,0.017647,8,0.15,0,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.535153,0.602339,0.529229,0.211562,0.541770,0.430028,0.556253,0.593666"
193,stim_0193.png,stim_0193.png,0.2679,0.243769,8,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.351452,0.569402,0.389447,0.370158,0.495467,0.571085,0.604372,0.648616"
194,stim_0194.png,stim_0194.png,0.2679,0.314717,8,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.434240,0.243049,0.379854,0.541090,0.663033,0.577182,0.406632,0.754921"
195,stim_0195.png,stim_0195.png,0.2679,0.441936,8,0.15,3,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.269234,0.098972,0.650999,0.516258,0.626897,0.491023,0.687144,0.659472"
196,stim_0196.png,stim_0196.png,0.2679,0.342994,10,0.15,0,Trend_Up,Small,11,0,1,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.283271,0.328078,0.425399,0.628879,0.542976,0.332957,0.315752,0.685277,1.066243,0.391169"
197,stim_0197.png,stim_0197.png,0.2679,0.371162,10,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.372649,0.430005,0.164064,0.345610,0.637361,0.475903,0.775972,0.613676,0.436004,0.748756"
198,stim_0198.png,stim_0198.png,0.2679,0.251318,10,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.392935,0.548217,0.341715,0.424471,0.530537,0.422566,0.518651,0.363190,0.709991,0.747727"
199,stim_0199.png,stim_0199.png,0.2679,0.174317,10,0.15,3,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.499729,0.475279,0.170026,0.511647,0.523458,0.547088,0.650554,0.550488,0.483962,0.587769"
200,stim_0200.png,stim_0200.png,0.2679,0.260189,12,0.15,0,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.422364,0.519095,0.160311,0.576086,0.534880,0.437878,0.266723,0.625262,0.575821,0.554605,0.686340,0.640635"
201,stim_0201.png,stim_0201.png,0.2679,0.47984,12,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.232921,0.338601,0.307059,0.690271,0.407680,0.301411,0.497415,0.446658,0.495917,0.658986,0.786598,0.836485"
202,stim_0202.png,stim_0202.png,0.2679,0.299549,12,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.194810,0.198824,0.651276,0.335555,0.686292,0.494942,0.502695,0.566857,0.771968,0.513509,0.531270,0.552002"
203,stim_0203.png,stim_0203.png,0.2679,0.168604,12,0.15,3,Trend_Up,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.620479,0.414595,0.168560,0.499427,0.637943,0.429627,0.416475,0.357057,0.562168,0.643626,0.796763,0.453282"
204,stim_0204.png,stim_0204.png,0.2679,0.195015,14,0.15,0,Trend_Up,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.323078,0.358376,0.525145,0.406066,0.497307,0.556422,0.572960,0.505094,0.651165,0.395770,0.588652,0.252299,0.671566,0.696098"
